Iteration 0:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
Iteration 52:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 53:
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 54:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 55:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 56:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 57:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 58:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 59:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 60:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 61:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
Iteration 62:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 63:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 64:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 65:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 66:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 67:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 68:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
Iteration 69:
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
